43955;44971;44742;45253;44302;44637;43547;42966;43426;45559;43758;44308;42446;43463;43702;44132;45081;43866;44652;45177;43457;43730;44803;41378;45854;45485;46511;44242;43623;42430;42866;47935;45535;45050;44703
43195;44291;43880;44523;43666;43955;42784;42246;42670;44789;42990;43601;41777;42570;43020;43497;44405;43203;44023;44596;42756;42801;44041;40654;44929;44759;45621;43543;42900;41677;42059;47327;44783;44283;43992
44191;45452;44775;45554;44813;45088;43713;43285;43673;45727;43929;44600;42923;43333;44155;44651;45573;44368;45275;45931;43828;43494;44994;41615;45670;45816;46372;44584;43960;42628;42932;48608;45727;45223;45089
48934;50437;49528;50256;49669;49998;48322;48000;48487;50315;48558;49202;47877;47885;49036;49517;50464;49331;50329;51041;48642;48022;49509;46294;50094;50531;50711;49281;48878;47277;47611;53498;50233;49773;49892
55915;56847;56561;56840;56545;56536;55047;54682;55139;57068;55288;55915;54330;54956;55709;56090;57106;55918;57044;57532;55399;55114;56269;52911;57065;57275;57413;55923;55815;54106;54606;59730;57031;56422;56608
62852;62539;63310;63239;63350;62584;61806;61183;61400;63887;61976;62773;60171;62145;62030;62399;63345;62005;63188;63352;61954;62349;63217;59433;64202;63897;64366;62495;62434;60998;61651;65458;64136;63156;63058
63997;62574;64064;64001;64493;62972;62952;61993;61959;65050;63009;64074;60398;63513;62650;63152;63859;62430;63540;63514;62835;63785;64511;60426;65477;64781;65657;63477;63245;62254;62983;65645;65642;64299;63764
60353;58562;59973;60356;61032;59131;59536;58317;58145;61583;59484;60806;56539;59932;58865;59623;59983;58606;59523;59560;59216;60266;61096;57055;61780;61070;62214;60012;59437;58860;59537;61825;62403;60890;59962
54526;52833;53984;54679;55335;53404;53943;52646;52430;55927;53858;55249;50882;54145;53088;54003;54164;52861;53642;53739;53504;54513;55439;51580;55949;55289;56566;54411;53603;53224;53827;56110;56776;55274;54161
48037;46571;47701;48277;48793;47040;47513;46358;46125;49470;47504;48733;44612;47723;46657;47506;47760;46452;47264;47273;47063;48079;48984;45237;49588;48863;50132;47973;47183;46738;47310;49637;50171;48789;47763
40556;39527;40521;40951;41232;39818;40030;39144;38906;41986;40143;41146;37502;40220;39346;40049;40529;39179;40083;40043;39660;40515;41520;37838;42219;41523;42652;40539;39805;39190;39684;42417;42478;41288;40490
30882;31499;30928;31168;31650;29667;29820;30059;30190;31504;30946;30997;28730;30303;30597;29409;30627;29057;29559;30357;30222;30252;31335;28472;30954;30930;33065;30104;29796;29517;29656;33725;31883;31519;29748
27781;28370;27634;28049;28459;26508;26757;26875;27014;28414;27744;27885;25503;27254;27488;26221;27409;25821;26376;27186;27029;27136;28213;25297;27789;27810;29995;27004;26604;26447;26599;30505;28951;28402;26516
25180;25786;24982;25455;25782;23772;24101;24273;24448;25806;25140;25312;22892;24617;24857;23562;24713;23174;23755;24486;24366;24552;25613;22708;25075;25210;27429;24386;23889;23874;24021;27825;26349;25844;23747
23340;23967;23191;23644;23909;21943;22244;22425;22654;23987;23290;23490;21041;22798;23044;21743;22857;21317;21921;22651;22510;22723;23784;20886;23210;23383;25628;22584;22010;22060;22195;25982;24536;24047;21888
21977;22672;22040;22370;22579;20746;20924;21047;21394;22715;21945;22152;19661;21527;21805;20447;21562;19957;20583;21420;21192;21380;22486;19545;21881;22047;24342;21342;20663;20746;20826;24703;23229;22786;20645
21055;21899;21910;21644;21838;20350;20031;20126;20770;21952;21145;21240;18826;20777;21174;19812;20957;19175;19795;20918;20500;20492;21691;18742;21121;21156;23470;20705;19908;19915;19871;24078;22204;22078;20231
23157;23901;24522;23676;23956;22808;22001;22022;22900;23924;23165;23130;20953;22935;23312;22107;23216;21262;21890;23210;22733;22502;23644;20863;23234;23069;25217;22906;22097;22117;22092;26085;24055;24109;22709
29639;29996;30727;29750;30160;28824;27997;28270;29070;29878;29419;29290;27399;29095;29290;28492;29416;27548;28210;29212;29041;28801;29658;27254;29396;29221;31066;29005;28364;28557;28778;32012;30052;30165;28853
36432;36659;37424;36440;36965;35250;34494;35171;35782;36489;36263;36046;34154;35668;35806;35293;36131;34343;35024;35754;35765;35541;36316;34000;36181;36014;37795;35510;35109;35140;35487;38902;36549;36783;35442
39059;39285;40296;39167;39857;38058;37085;38022;38449;39191;39022;38739;36755;38332;38466;38228;39025;37156;37843;38584;38515;38157;38991;36624;39231;38838;40626;38099;38016;37499;37894;42136;39117;39344;38427
37802;38111;39387;38078;38857;37008;35823;37002;37337;38078;37942;37598;35511;37134;37320;37261;38036;36100;36789;37566;37396;36933;37857;35413;38338;37798;39644;36881;36994;36043;36426;41477;37825;38141;37503
37073;37455;39004;37480;38337;36565;35134;36432;36736;37467;37340;36942;34844;36486;36728;36800;37574;35565;36235;37104;36818;36229;37225;34750;37918;37221;39081;36245;36498;35200;35557;41196;37069;37463;37149
37191;37644;39371;37677;38621;36906;35318;36681;36954;37661;37582;37115;35099;36634;36952;37093;37913;35885;36492;37430;37082;36381;37429;34959;38245;37432;39269;36439;36816;35265;35585;41592;37122;37628;37566
37116;37671;39480;37660;38659;36957;35328;36706;36992;37647;37644;37095;35217;36542;36970;37060;37984;35991;36504;37489;37135;36362;37456;34994;38228;37393;39207;36435;36857;35220;35466;41613;36950;37647;37651
36389;37059;38955;36980;38052;36421;34744;36046;36374;36984;37054;36402;34727;35811;36368;36346;37427;35460;35847;36937;36570;35694;36842;34390;37538;36664;38433;35816;36270;34575;34725;40912;36124;37027;37133
36825;37676;39759;37504;38721;37250;35452;36554;36967;37551;37696;36870;35488;36294;37044;36805;38168;36182;36374;37717;37288;36210;37469;34982;38077;37082;38791;36452;36967;35143;35130;41421;36445;37633;37980
40577;41459;43584;41176;42659;41382;39521;40251;40637;41302;41515;40522;39523;40076;40924;40494;42171;40145;40120;41741;41290;39964;41276;38796;41926;40695;42233;40311;41022;39024;38928;45028;40111;41352;42148
46598;47382;48736;46994;48487;46950;45739;46039;46289;47243;47352;46450;45333;46035;46762;45896;47777;45819;45776;47377;47086;45943;47239;44563;47570;46500;48087;46136;46782;45157;45084;50403;46401;47251;47567
52498;53211;53432;52725;53933;51681;51558;51743;51879;53041;53058;52377;50789;51705;52268;50883;52813;51087;51182;52394;52444;51841;53077;50128;52688;52223;54070;51634;51932;51139;51112;55475;52600;53137;52052
53601;54274;53668;53702;54592;51627;52381;52772;52858;53996;54072;53551;51620;52490;52962;51293;53152;51725;51948;52643;53063;52972;54104;51058;53038;53212;55264;52353;52303;52295;52317;55908;53745;54278;51836
50590;51289;50611;50668;51377;48070;49020;49884;50003;50848;51152;50629;48734;49200;49734;48197;49899;48721;48970;49252;49899;50018;51044;48178;49692;50216;52281;49174;48975;49283;49328;52734;50431;51343;48306
46071;46788;46247;46174;46784;43470;44301;45507;45640;46269;46693;46188;44389;44578;45166;43889;45404;44356;44616;44680;45366;45540;46493;43836;45178;45798;47819;44653;44422;44727;44799;48326;45737;46856;43772
41311;42034;41464;41461;41989;38905;39615;40781;40900;41573;41862;41486;39645;39935;40503;39330;40717;39660;39957;40042;40599;40795;41742;39136;40588;41157;43188;40013;39745;39954;40044;43705;41177;42095;39187
35483;36286;35911;35776;36270;33605;33985;35004;35181;35925;36019;35729;33872;34351;34949;33842;35164;33992;34301;34602;34903;34998;36014;33403;35105;35491;37542;34457;34170;34134;34178;38217;35592;36344;33867
29724;30698;29739;30015;29388;29454;28488;28525;28150;30559;29491;30545;28883;28559;29615;28503;29255;28681;29563;29244;29278;28534;30205;27372;28369;28833;31031;29668;28189;29090;29266;32821;30188;30923;29323
26533;27426;26441;26692;26121;26168;25234;25194;25005;27403;26210;27262;25598;25224;26247;25164;25908;25355;26265;26111;26001;25261;26903;23964;25065;25853;27705;26353;24882;25850;26057;29488;26836;27728;26190
23904;24691;23746;24033;23507;23525;22601;22541;22531;24770;23410;24674;22959;22516;23531;22426;23059;22669;23636;23553;23319;22615;24278;21317;22323;23340;25046;23704;22127;23206;23425;26794;24183;25090;23523
22004;22762;21824;22134;21612;21616;20705;20658;20951;22888;21496;22819;21051;20621;21621;20496;21120;20776;21754;21958;21416;20711;22389;19427;20416;21739;23126;21782;20220;21306;21530;24876;22302;23223;21638
20655;21413;20492;20844;20238;20247;19364;19429;20320;21593;20291;21608;19718;19403;20364;19139;19891;19529;20506;21342;20120;19373;21077;18135;19170;21024;21784;20432;19005;19986;20200;23571;21066;21977;20357
19696;20550;19644;20114;19193;19314;18442;18875;21277;20676;19837;21021;18885;18917;19825;18322;19491;18964;19869;22368;19373;18520;20253;17534;18598;21612;20885;19529;18537;19154;19347;22775;20532;21225;19476
21076;21897;20842;21343;20153;20561;19667;20289;24462;21881;21524;22341;20241;20445;21321;19693;21307;20470;21238;25670;20754;19908;21402;18999;20128;24655;21878;20630;20194;20589;20931;23783;21953;22501;20796
26489;27137;25836;26271;25174;25888;24843;25157;29718;26888;26450;27197;25532;25333;26344;24909;26390;25514;26206;30912;25867;25224;26408;24221;25106;30068;26715;25612;25169;25909;26499;28477;26960;27410;25803
33388;34261;32854;33259;32267;33062;31806;31877;35319;33690;33120;33993;32561;32050;33295;31953;33180;32358;33029;36527;32792;32158;33485;31269;31885;35697;33812;32635;31847;32789;33339;35622;33991;34209;32435
36492;37996;36446;36776;35790;36580;35132;35091;37135;36923;36635;37174;35876;35389;36854;35610;36853;35732;36248;38595;36210;35389;37013;34718;35355;37590;37460;36080;35220;35946;36309;39509;37537;37526;35556
35776;37803;36195;36512;35493;36243;34651;34604;35664;36365;36307;36685;35387;34981;36612;35370;36631;35336;35752;37294;35813;34815;36752;34399;35009;36061;37300;35732;34799;35307;35479;39560;37322;37078;34882
35355;37763;36115;36422;35338;36062;34399;34414;34986;36056;36287;36438;35118;34872;36583;35343;36701;35203;35514;36764;35646;34514;36633;34299;34939;35310;37251;35562;34701;34958;35001;39661;37267;36860;34535
35705;38326;36698;37006;35862;36549;34872;34988;35145;36455;36919;36921;35578;35488;37221;35983;37404;35778;36020;36986;36171;34973;37172;34911;35551;35347;37862;36115;35312;35373;35332;40334;37851;37315;34933
35852;38459;36949;37301;36079;36721;35089;35381;35377;36600;37184;37234;35805;35858;37546;36242;37690;36089;36342;37152;36405;35212;37414;35265;35840;35349;38161;36426;35631;35583;35500;40601;38132;37493;35091
35301;37808;36447;36850;35502;36110;34571;35114;35164;36020;36782;36845;35308;35568;37155;35754;37305;35707;35975;36854;35916;34749;36877;34890;35442;34865;37682;36001;35299;35105;35006;40052;37658;36938;34573
36053;38431;37282;37757;36149;36744;35346;36323;36582;36743;37874;37856;36142;36770;38193;36598;38429;36749;37027;38186;36785;35626;37625;35883;36486;35878;38525;36933;36470;35978;35856;40816;38548;37707;35411
39834;42045;41011;41451;39617;40269;39030;40330;40539;40402;41981;41564;39878;40829;42068;40423;42611;40645;40873;42142;40565;39460;41135;39643;40473;39677;42147;40708;40604;39828;39766;44313;42152;41324;39288
45954;47632;46695;47064;45324;45977;44862;46035;45823;46438;47549;47333;45744;46431;47542;45894;48009;46242;46676;47258;46294;45339;46755;45023;46057;45271;47810;46538;46224;45813;45880;49774;47593;47147;45403
52177;53076;52324;52729;51304;51873;50797;51605;50923;52612;52471;53339;51733;51700;52787;51045;52583;51660;52545;51922;51948;51218;52613;50375;51237;50661;53620;52472;51324;51812;51992;55339;53130;53081;51408
53459;53691;53128;53639;52537;53012;51920;52400;51459;53804;52472;54564;52903;52175;53301;51471;52308;52313;53606;51978;52772;52277;53744;51166;51581;51246;54655;53590;51561;52926;53192;56140;53991;54118;52362
50363;50374;49936;50577;49650;50050;48903;49284;48366;50603;48770;51620;49891;48874;50074;48229;48555;49122;50563;48581;49578;49225;50813;48291;48155;47871;51636;50575;48056;49815;50093;52995;50974;50930;48976
45628;45738;45307;45992;45202;45503;44326;44638;43683;45859;43945;46975;45228;44187;45440;43719;43761;44482;45885;43839;44913;44592;46292;43874;43453;43057;47071;45952;43288;45098;45346;48420;46402;46236;44160
40683;40969;40474;41100;40436;40605;39478;39702;38687;41034;39192;41974;40222;39306;40527;38997;38992;39581;40887;38965;40039;39666;41410;38945;38657;38253;42196;41007;38453;40136;40350;43601;41437;41418;39395
34782;35365;34806;35384;34702;34760;33706;34008;33234;35317;33834;36145;34308;33731;34883;33462;33651;33922;35070;33726;34340;33834;35635;33183;33160;32908;36451;35172;32965;34277;34418;37984;35686;35766;33787
32651;34041;31127;34449;34018;31307;32439;29465;31409;33600;34288;34806;32356;29794;34267;31154;30991;33329;33688;32410;33217;32032;33677;31410;28119;30277;34486;32391;31501;32977;29893;35546;34083;33761;31492
28519;29790;27214;30343;29926;27150;28262;25587;27498;29377;30157;30711;28135;25869;29984;26915;26692;29139;29563;28514;29090;27908;29461;27239;24168;26435;30339;28216;27247;28782;26070;31298;29902;29649;27196
25406;26641;24197;27162;26750;23923;25120;22591;24515;26222;27012;27588;25042;22789;26748;23660;23397;26014;26445;25467;25963;24771;26229;24064;21045;23465;27135;25058;24065;25593;23128;28112;26777;26516;23871
23364;24592;22584;25126;24714;21865;23063;20956;22911;24164;24966;25575;23051;21163;24674;21563;21289;23970;24431;23854;23945;22733;24160;22030;19421;21857;25082;22992;21999;23542;21548;26050;24746;24452;21809
22345;23631;22799;24194;23796;20924;22021;21081;23129;23141;23987;24661;22172;21466;23712;20501;20207;22961;23478;24102;23035;21775;23185;21112;19719;22049;24149;21947;20991;22605;21765;25058;23775;23364;20963
23391;24892;26597;25392;25002;22195;23017;24584;26890;24229;25086;25858;23622;25556;25076;21583;21354;24052;24629;27947;24315;22947;24436;22440;23854;25706;25415;22934;22204;23935;25493;26217;24947;24208;22780
28440;29799;32814;30335;29921;27304;27881;30560;32970;29082;29968;30719;28750;32098;30214;26659;26613;28964;29552;34108;29372;27979;29513;27562;30508;31873;30456;27773;27317;29102;31818;30955;29863;29063;28655
37617;38460;39129;38965;38445;36025;36854;36942;39138;37945;38732;39287;37478;38307;39021;35739;35924;37903;38349;40171;38098;36833;38321;36299;36787;38286;39150;36703;36358;37960;38411;39516;38679;38317;37753
45863;46692;45343;47067;46438;44041;45170;43230;45296;46319;46917;47392;45503;44232;47277;44057;44323;46203;46532;46270;46088;44901;46520;44309;42664;44421;47289;45045;44635;46109;44527;47911;46955;46875;45679
47915;49027;46773;49411;48661;46316;47465;44612;46638;48766;49160;49645;47527;45459;49783;46565;46934;48469;48778;47762;48112;46942;48971;46463;43963;45569;49655;47418;46928;48371;45558;50608;49267;49312;47920
45402;46848;44444;47186;46350;44014;45170;42204;44268;46625;46849;47383;45127;42973;47699;44389;44813;46177;46484;45500;45653;44461;46814;44096;41512;42987;47445;45183;44640;46079;42875;48712;47039;47075;45577
44038;45749;43494;46056;45168;42883;43964;41161;43282;45530;45632;46200;43906;41983;46711;43336;43832;44973;45286;44620;44369;43148;45770;42910;40601;41834;46332;44014;43487;44924;41653;47791;45879;45840;44536
43866;45795;43406;46006;45105;42891;43909;41022;43190;45547;45550;46107;43876;41914;46830;43413;43972;44918;45198;44580;44265;43024;45833;42887;40607;41614;46309;43975;43504;44903;41370;47910;45832;45677;44649
43804;45917;43492;45949;45085;42919;43900;41087;43325;45574;45526;46052;43996;42094;46935;43440;44012;44925;45143;44688;44285;43022;45874;42941;40803;41664;46286;43954;43580;44931;41414;47965;45828;45480;44774
43106;45338;43064;45175;44382;42287;43166;40627;42954;44857;44793;45270;43456;41865;46347;42763;43347;44209;44356;44288;43646;42358;45218;42340;40597;41229;45564;43198;42971;44284;40931;47243;45091;44487;44327
44114;46628;44974;46212;45539;43553;44188;42450;44931;45910;45863;46274;44796;44170;47660;43905;44498;45264;45318;46266;44874;43543;46426;43632;42926;43119;46698;44199;44212;45517;42741;48306;46130;45118;45948
48631;51291;49267;50750;50201;48410;48732;46730;49233;50410;50428;50680;49452;48934;52460;48719;49373;49779;49717;50623;49566;48259;51185;48423;47776;47452;51348;48732;48980;50259;46988;52735;50576;49325;51229
55391;57706;54873;57318;56908;54955;55305;52590;54910;56803;57115;57282;55814;54686;58692;55070;55482;56300;56217;56209;56250;55040;57551;54948;53294;53414;57905;55306;55395;56761;52860;58944;57039;55984;57358
62406;64243;60643;63951;63655;61244;62060;58743;60858;63368;64001;64187;62342;60217;64693;61091;61048;63056;62986;61837;63059;61945;63706;61383;58308;59699;64442;62043;61744;63212;59166;65283;63775;63078;62627
63836;65311;60778;64917;64673;61882;63290;59189;61172;64473;65250;65457;63471;59978;65233;61609;61231;64322;64218;61770;64245;63192;64318;62239;57638;60234;65317;63226;62637;64089;59771;66174;65013;64587;62410
60539;61986;56567;61273;60991;58128;59977;55065;57064;61170;61792;61993;60258;55433;61659;57994;57604;61060;60866;57393;60781;59720;60678;58677;53005;56090;61639;59849;59253;60529;55707;62770;61714;61290;58440
54762;56278;50269;55409;55054;52251;54299;48767;50792;55533;55957;56170;54622;48868;55923;52311;52033;55390;55169;51041;54930;53840;54906;52864;46566;49700;55724;54133;53565;54680;49361;57137;56020;55553;52542
47932;49468;43609;48752;48363;45593;47578;42110;44123;48808;49194;49463;47832;42081;49179;45702;45479;48627;48498;44461;48147;47027;48235;46142;39954;42963;48979;47413;46781;47875;42619;50476;49260;48784;45781
40089;41786;37039;41248;40840;38145;39871;35430;37520;41141;41506;41866;40182;35547;41652;38219;38073;40896;40891;38042;40492;39302;40751;38599;33642;36231;41418;39723;39100;40239;35860;42950;41569;40939;38431
33534;33045;31965;35285;33328;31944;33196;28751;33000;33954;34877;35224;32399;32795;35560;31941;30908;34118;33011;32512;34121;32655;33759;30612;28654;31454;34774;33454;33064;31330;30234;36458;35190;34257;33221
29490;29266;28122;31178;29263;27798;29049;24871;29219;29974;30662;31109;28610;28888;31487;27894;26744;30049;29225;28673;30100;28628;29604;26703;24658;27717;30723;29313;29024;27519;26486;32357;31166;30172;29054
26343;26258;25118;28044;26096;24572;25916;21873;26188;26873;27452;27902;25506;25899;28341;24718;23560;26931;26255;25578;26992;25498;26333;23618;21545;24743;27582;26178;25899;24484;23570;29211;28007;27024;25916
24290;24640;23499;25987;24006;22517;23852;20249;24551;24858;25353;25829;23849;24247;26300;22684;21501;24883;24641;23925;24960;23454;24256;21976;19912;23130;25533;24124;23863;22846;22003;27160;25947;24971;23855
23211;24764;23627;24881;22869;21447;22721;20298;24650;23818;24239;24772;23967;24287;25254;21695;20347;23778;24738;24024;23886;22369;23247;22104;20048;23245;24442;23022;22781;22940;22150;26082;24868;23898;22747
23965;28134;27062;25553;23430;22357;23394;23580;27939;24535;25078;25621;27356;27611;26049;22651;21055;24436;27994;27428;24584;23065;24339;25691;23806;26564;25109;23754;23458;26305;25538;26780;25527;24675;23507
28741;33989;32919;29984;27844;27263;27921;29425;33676;29112;29777;30255;33264;33566;30577;27450;25849;28977;33648;33363;29199;27752;29346;31880;30276;32504;29609;28283;27996;32289;31495;31068;29971;29330;28095
37716;40241;39089;38659;36513;36206;36779;35859;39783;37806;38602;38847;39367;40157;39140;36012;35052;37816;39794;39589;38059;36674;38081;38294;36923;38902;38323;37018;36743;38698;37914;39466;38527;38123;36918
45768;46396;45165;46897;44623;44267;45027;42001;45854;45758;46833;46933;45335;46364;47239;43762;43306;45979;45951;45673;46158;44714;46042;44347;42964;44887;46461;45176;44819;44769;43888;47710;46599;46219;45128
47802;47803;46487;49269;46842;46608;47302;43306;47247;47766;49218;49316;46767;47521;49558;45742;45657;48158;47316;47190;48250;46744;48375;45730;44355;45918;48739;47427;46989;46032;44853;50269;48874;48395;47391
45221;45385;44031;47023;44427;44280;44960;40790;44811;45207;46963;47069;44335;44881;47282;43174;43309;45727;44885;44831;45746;44165;46068;43275;41898;43167;46392;45085;44555;43460;42089;48211;46528;45970;45055
43847;44351;43004;45850;43147;43167;43738;39744;43785;43833;45841;45949;43362;43717;46110;41879;42145;44432;43829;43908;44394;42787;44979;42321;41010;41914;45160;43879;43272;42363;40829;47163;45293;44702;43851
43695;44190;42909;45827;43086;43222;43720;39678;43666;43655;45920;45979;43294;43586;46076;41819;42169;44330;43677;43878;44228;42630;45056;42309;41085;41644;45084;43878;43172;42217;40589;47200;45213;44628;43855
43618;44161;43009;45805;43079;43221;43745;39799;43699;43546;46024;45991;43346;43742;46037;41847;42141;44274;43697;43943;44116;42544;45107;42447;41288;41636;45009;43923;43101;42259;40582;47174;45141;44602;43912
42860;43589;42603;45025;42372;42525;43040;39431;43214;42730;45434;45296;42915;43428;45261;41245;41381;43490;43166;43501;43281;41765;44507;42118;41047;41154;44193;43251;42304;41815;40082;46355;44341;43873;43251
43835;45232;44483;45921;43409;43575;44032;41250;44988;43598;46656;46386;44819;45414;46196;42489;42268;44379;44830;45358;44113;42689;45786;44139;43181;42931;45049;44301;43180;43653;41785;47200;45255;44880;44320
48538;49410;48860;50380;48158;48354;48625;45662;49348;48096;51526;51115;49412;49988;50693;47413;46893;48895;48977;49863;48584;47323;50790;48784;47961;47331;49535;48930;47690;48137;45997;51529;49819;49527;48968
55454;55290;54677;57022;55154;54690;55258;51345;55327;55016;58089;57751;55364;55947;57340;54228;53211;55674;54892;55612;55450;54232;57281;54384;53199;53535;56277;55539;54453;54090;51989;58048;56711;56289;55547
62386;61385;60596;63852;62171;60602;61999;57022;61381;62148;64444;64234;61050;61995;64098;60794;59292;62640;61148;61122;62549;61216;63227;59642;57796;59942;63150;62205;61348;60005;58283;64793;63706;63094;62177
63607;61692;60802;65100;63420;61022;63219;57128;61589;63549;65254;65050;60827;62391;65220;61625;59984;63985;61652;60858;63969;62500;63534;59257;56956;60474;64368;63343;62598;60131;58910;65952;64928;64252;63310
60097;57402;56588;61759;59878;57408;59961;53071;57208;60097;61773;61401;56171;58372;61741;57919;56634;60650;57522;56345;60580;59038;59676;54856;52598;56217;60919;60036;59185;55788;54889;62550;61339;60794;60036
54354;51135;50393;56205;54125;51925;54462;47112;50910;54405;56154;55690;49773;52215;56107;52151;51319;55060;51347;50095;54913;53349;53920;48687;46631;49865;55299;54530;53590;49513;48745;57006;55580;55127;54536
47841;44739;43988;49781;47652;45682;48001;40849;44562;48005;49617;49263;43467;45646;49707;45759;45084;48613;44979;43812;48447;46896;47500;42335;40375;43388;48916;48107;47223;43107;42347;50659;49164;48648;48061
40299;38319;37584;42311;40139;38524;40474;34510;38206;40562;42129;41920;37252;38983;42327;38480;37803;41092;38533;37595;40913;39391;40280;36072;34258;36840;41496;40653;39809;36688;35845;43312;41743;41161;40554
32554;32610;32346;34691;33153;32651;30928;29756;32611;34180;34111;32748;30461;33478;35489;33526;30895;32089;32774;31661;34005;33318;33188;30930;29965;31991;33786;34587;30873;31819;29771;36276;34228;32607;31755
28838;28802;28522;30646;29034;28447;27080;25880;28847;30132;30005;28978;26654;29595;31391;29381;26761;28443;28961;27779;29985;29271;29057;27079;26044;28278;29598;30448;26978;28077;26059;32174;30174;28462;27946
25828;25816;25506;27522;25859;25348;24075;22922;25862;27010;26806;25936;23525;26451;28237;26271;23622;25385;25972;24768;26887;26101;25858;24021;22999;25276;26343;27334;23990;25075;23132;29034;27005;25184;24954
24211;24192;23895;25476;23782;23302;22431;21305;24264;24965;24728;24301;21892;24780;26154;24217;21540;23740;24357;23140;24864;24017;23763;22384;21355;23649;24242;25264;22337;23460;21565;26982;24935;23060;23305
24326;24281;24018;24353;22654;22184;22440;21361;24412;23890;23615;24417;22020;24878;24981;23104;20333;23800;24468;23236;23793;22872;22602;22490;21440;23727;23050;24126;22345;23592;21707;25878;23805;21838;23301
27650;27536;27443;24917;23321;22948;25600;24672;27788;24600;24331;27752;25506;28424;25467;23833;20842;26860;27798;26648;24498;23472;23216;25937;24911;26951;23710;24757;25530;26954;25033;26503;24389;22383;26381
33661;33165;33379;29321;27884;27521;31371;30572;33562;29159;28971;33560;31663;34724;29759;28447;25427;32543;33504;32533;29148;28186;27785;31982;30978;32895;28474;29180;31247;32881;30928;30737;28861;27103;32115
40120;39238;39683;38093;36690;36427;37911;37164;39629;37899;37819;39678;38008;41358;38482;37371;34636;38724;39601;38848;38046;37270;36684;38368;37444;39425;37675;37971;37696;39173;37273;39176;37635;36315;38681
46130;45341;45787;46340;44833;44715;44238;43446;45628;45983;46022;45708;43932;47590;46811;45567;42975;44680;45714;45035;46098;45379;44907;44426;43551;45498;46073;46275;44001;45173;43184;47455;45834;44671;44975
47274;46687;47164;48705;47109;46957;45683;44720;46914;48115;48422;47079;45385;49203;49283;47693;45209;45993;47093;46440;48113;47437;47269;45763;44849;46638;48717;48561;45364;46353;44147;50026;48196;47265;46314
44586;44244;44722;46418;44740;44625;43250;42188;44427;45658;46142;44619;42935;46870;47079;45237;42759;43406;44684;44035;45544;44831;44944;43261;42329;43931;46572;46243;42896;43733;41369;47968;45885;45042;43777
43385;43200;43715;45206;43527;43412;42207;41079;43367;44348;44984;43586;42013;45978;45919;43936;41457;42276;43667;43043;44159;43435;43758;42243;41304;42698;45545;45003;41828;42577;40137;46916;44677;43955;42648
43122;43088;43611;45124;43520;43419;42091;40931;43215;44233;44976;43457;41985;45944;45906;43876;41388;42055;43559;42976;43985;43288;43768;42168;41266;42416;45642;44960;41738;42358;39854;46953;44617;44016;42470
43049;43169;43645;45006;43536;43500;42113;40996;43238;44179;44928;43478;42007;45949;45861;43913;41354;41949;43622;43078;43884;43211;43768;42250;41433;42334;45590;44980;41860;42341;39827;46923;44526;43939;42468
42485;42721;43156;44108;42844;42848;41582;40530;42739;43411;44148;42990;41548;45446;45038;43246;40587;41328;43150;42659;43074;42458;43051;41850;41134;41752;44774;44257;41457;41829;39309;46090;43686;43118;41924
44153;44514;44901;44807;43885;43893;43213;42254;44479;44350;45077;44777;43381;47242;45852;44299;41461;42909;44913;44500;43933;43432;44053;43750;43165;43380;45605;45228;43280;43574;40987;46894;44508;43959;43541
48503;48807;49188;49122;48618;48444;47447;46489;48717;48911;49711;49168;47967;51772;50304;48942;46072;47277;49154;48848;48437;48233;48797;48283;47798;47712;50240;49758;47654;47926;45215;51194;49026;48709;47805
54633;54740;54897;55800;55324;54909;53242;52243;54614;55767;56341;55157;53572;57370;57018;55647;52783;53548;54996;54548;55292;55262;55487;54046;53500;53917;56494;56505;53519;54004;51265;57705;55794;55197;53801
60864;60897;60653;62727;61934;61557;59199;58268;60710;62793;62862;61170;58650;62567;63904;62497;59549;59796;61057;60328;62357;62224;62025;59626;59007;60284;62364;63520;59573;60219;57576;64464;62620;61232;60018
61200;61295;60731;64045;62932;62829;59509;58728;61024;64138;63756;61310;57979;62044;65169;63827;60799;59991;61390;60477;63767;63431;62948;59496;58899;60746;62799;64969;59995;60568;58155;65659;63761;61697;60503
56807;57125;56484;60696;59460;59771;55431;54818;56762;60721;60190;56863;53305;57446;61800;60622;57568;55359;57212;56334;60415;59882;59440;55130;54679;56409;59259;61757;56006;56221;54048;62306;60243;58017;56408
50438;50946;50351;55170;53871;54407;49380;48806;50543;55043;54561;50524;47119;51159;56251;55097;52110;48938;51046;50226;54790;54120;53851;48935;48563;50047;53875;56194;49939;49875;47881;56816;54604;52502;50275
44036;44591;44041;48842;47475;47914;43040;42363;44227;48570;48171;44175;41031;44785;49873;48564;45678;42746;44694;43828;48351;47614;47460;42596;42157;43623;47654;49641;43492;43460;41560;50503;48240;46267;43892
37587;38179;37726;41421;40061;40343;36573;35791;37896;41054;40790;37841;35060;38508;42403;40956;38099;36508;38307;37410;40835;40041;40042;36289;35765;37106;40426;41998;36920;37020;35138;43158;40830;39014;37349
33306;32196;32695;33848;34060;32746;31684;30013;31548;34217;34055;31626;30152;33915;35442;33165;29028;30279;32297;31885;33708;33427;30891;31369;30871;32747;33490;32964;31293;31108;29730;36329;32564;29960;32516
29525;28356;28906;29735;30013;28930;27853;26220;27771;30156;29938;27857;26298;30131;31350;29041;25250;26389;28443;28135;29682;29428;27113;27506;27100;28886;29418;29246;27528;27333;25959;32243;28581;26100;28715
